Time,Acc_1,Acc_2,Acc_3,Gyro_1,Gyro_2,Gyro_3,Acc_global_1,Acc_global_2,Acc_global_3,Pitch,Roll,Yaw,Movement,Swing,SwingFind,StrideLength,Label1,Label2
0.095,-1.604916,5.411196,8.169768,0,0.8,0,-0.0378402129067311,0.123564154065572,9.92900834471465,32.7863474788492,9.11669539802214,2.63839159662529,0,0,1,9.17488725910752e-08,0,0
0.1,-1.604916,5.48379,8.134453,0.4,0.2,-0.7,-0.0373134850239507,0.192135772747828,9.93874867823063,32.8545428903845,9.12907902305863,2.6465180958985,0,0,1,2.8238172563839e-08,0,0
0.105,-1.642194,5.446512,8.169768,-0.2,0,-0.5,-0.0662953893676066,0.132856652790583,9.95411258248378,32.8977191687958,9.14988421570675,2.6514620276446,0,0,1,4.97221880789496e-08,0,0
0.11,-1.604916,5.48379,8.169768,-0.5,0,-0.5,-0.0261555916691814,0.158078799582373,9.96830699181797,32.9440767000867,9.15698345487778,2.6571623971669,0,0,1,2.82395749509898e-08,0,0
0.115,-1.604916,5.446512,8.134453,-0.3,0.1,0,-0.0318484346194206,0.13882864211475,9.91913737316657,32.9843700533805,9.16486358339348,2.66408481748765,0,0,1,2.64352584304541e-08,0,0
0.12,-1.567638,5.48379,8.061858,0,0.2,-0.1,-0.00442857239467831,0.201126202232167,9.87332389389866,33.0421833159544,9.16457280450634,2.67341688543078,0,0,1,3.5769748223948e-08,0,0
0.125,-1.604916,5.446512,8.134453,0,0.5,-0.4,-0.0295003903769454,0.123197149539028,9.91935109428647,33.0763711777426,9.17420100604595,2.67855639452158,0,0,1,2.80318803424389e-08,0,0
0.13,-1.604916,5.48379,8.134453,-0.1,0.4,-0.1,-0.026200717307346,0.147933306540528,9.93954038170748,33.1153873689067,9.18117561502852,2.68552368612375,0,0,1,7.56502044579273e-09,0,0
0.135,-1.604916,5.411196,8.061858,0,0,-0.2,-0.0394060879241704,0.120813074052019,9.84043714938562,33.1468255060375,9.19029420277669,2.68971564318029,0,0,1,2.4991121915249e-08,0,0
0.14,-1.642194,5.446512,8.134453,0.3,0.2,-0.2,-0.0601232159121741,0.10490992291466,9.92552259661785,33.1748315884105,9.20510598762381,2.69366599998064,0,0,1,3.47056102015433e-08,0,0
0.145,-1.604916,5.446512,8.097175,0,0,-0.4,-0.0279788316790549,0.12186486626243,9.88882487726291,33.2040242614888,9.21145235802888,2.69668536171302,0,0,1,1.75244570480174e-08,0,0
0.15,-1.604916,5.411196,8.061858,0,0.2,-0.4,-0.033655005768523,0.107115898795616,9.84061712772364,33.2291327555825,9.21995450610857,2.69959565050839,0,0,1,2.14281485475662e-08,0,0
0.155,-1.642194,5.48379,8.097175,0.2,0.2,-0.6,-0.0585831146883945,0.141714676824759,9.91511380910007,33.2621402842754,9.23389687391435,2.70279251587141,0,0,1,1.89942086078853e-08,0,0
0.16,-1.642194,5.48379,8.134453,0.4,0.1,-0.8,-0.0502471205015815,0.116867753151618,9.94594875625748,33.289975481154,9.24625993139223,2.70391093927605,0,0,1,1.57286961373456e-08,0,0
0.165,-1.642194,5.521068,8.169768,0.1,0.7,-0.8,-0.040459243866843,0.124622700783838,9.99534563685114,33.3160736856496,9.25834660439696,2.70662378908285,0,0,1,5.43158824373666e-09,0,0
0.17,-1.604916,5.446512,8.169768,0.4,0,-0.7,-0.00676619518049104,0.0614693185297108,9.94894633860824,33.3299099028001,9.26102868923816,2.70564190314495,0,0,1,4.75593018844764e-08,0,0
0.175,-1.642194,5.48379,8.169768,0.3,-0.2,-0.5,-0.0402499859966893,0.0879005738031462,9.97519506071497,33.3483351043193,9.26845224934093,2.70576304201116,0,0,1,1.92673054758012e-08,0,0
0.18,-1.604916,5.446512,8.169768,0.4,0.1,-0.4,-0.00488916791958838,0.0562652146926133,9.9489782303851,33.3607610052648,9.27038454522097,2.70606498084994,0,0,1,4.30527496479238e-08,0,0
0.185,-1.642194,5.48379,8.169768,0,0.6,-0.4,-0.0379867506058671,0.0831940557334154,9.97524429913519,33.3763241850856,9.28014546382548,2.70855345102444,0,0,1,1.31258318560856e-08,0,0
0.19,-1.604916,5.446512,8.061858,0.2,0.7,-0.2,-0.0191969966257082,0.10878149073568,9.86010146032777,33.3973095172323,9.2861213693949,2.7128540977708,0,0,1,1.12454321518956e-08,0,0
0.195,-1.604916,5.521068,8.097175,0.6,0.4,-0.6,-0.00898437586131606,0.147223714449197,9.92977515693075,33.4258956756395,9.28978873009634,2.71559909362425,0,0,1,3.64066868911223e-08,0,0
0.2,-1.604916,5.521068,8.097175,0.1,0.4,-0.4,-0.00825850420682128,0.142999723207982,9.92983751551735,33.4507660035792,9.29280752747504,2.71897433589576,0,0,1,3.05678056704094e-08,0,0
0.205,-1.604916,5.446512,8.097175,0,0.4,-0.6,-0.0110484239514881,0.0783794049002209,9.88929855525864,33.4637339471536,9.29733922888674,2.71968702779287,0,0,1,1.8968625069388e-08,0,0
0.21,-1.642194,5.521068,8.134453,0.4,0.6,-0.7,-0.036318383845212,0.115300114427373,9.9666295939037,33.4844986094179,9.30670593438457,2.72147196250102,0,0,1,1.56923895177755e-08,0,0
0.215,-1.604916,5.48379,8.061858,0,0.5,-0.7,-0.0120730541930822,0.122066162068546,9.88059798983646,33.5042032579619,9.31172896942286,2.72314055447923,0,0,1,1.69962144924775e-08,0,0
0.22,-1.604916,5.411196,8.134453,0.2,0.6,-0.9,-0.00303729559615729,0.0210900779698573,9.90079133757134,33.5082317852203,9.31703341133659,2.72156222924159,0,0,1,5.75577335643644e-08,0,0
